crash_date,crash_level,crash_record,crash_address,crash_impaired,num_vehicles,acc_persons,pedestrians,latitude,longitude
3/25/2023 11:00,Property,20230178568,Mm 60 8 I 24,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.0318,-86.6397
3/25/2023 12:00,Property,20230178449,S 5th St & Shelby Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1676,-86.7622
3/25/2023 12:15,Property,20230178541,Mm 88 2 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2191,-86.775
3/25/2023 12:20,Property,20230178487,Gallatin Pke & Burchwood Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2014,-86.7397
3/25/2023 12:37,Property,20230178491,400 Shelby Av,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1675,-86.7626
3/25/2023 13:09,Property,20230178535,Utopia Av & Edison St,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1258,-86.7565
3/25/2023 13:43,Property,20230178586,6th Avs & Demonbreun St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1573,-86.7782
3/25/2023 13:45,Property,20230178609,Harding Pl & Coventry Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0782,-86.7303
3/25/2023 14:04,Property,20230178606,Jefferson St & Rosa L Parks Blvd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1733,-86.7915
3/25/2023 14:08,Property,20230178608,Mm 81 2 I 65,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1315,-86.774
3/25/2023 14:10,Property,20230178800,Allied Dr & Nolensville Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.096,-86.7379
3/25/2023 14:40,Property,20230178958,Dickerson Pke & Dickerson Pke Ent Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2422,-86.757
3/25/2023 15:08,Property,20230178751,Gallatin Pke & Gallatin Pke Nb Ext Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2326,-86.7248
3/25/2023 15:12,Property,20230178679,Mm 55 3 I 24,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.0913,-86.7041
3/25/2023 15:27,Injury,20230178651,State Hwy 45 & Vandiver Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2627,-86.6766
3/25/2023 15:30,Property,20230178676,10th Avn & Ymca Way,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1619,-86.7869
3/25/2023 15:39,Injury,20230178667,Charlotte Pke & Orlando Av,Driver Impaired,2 Vehicles,3 Persons,No Pedestrians,36.1505,-86.8564
3/25/2023 15:40,Property,20230178879,2071 Slaydon Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2107,-86.7505
3/25/2023 15:51,Property,20230178686,4th Avs & Korean Veterans Blvd,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1574,-86.7748
3/25/2023 16:00,Property,20230178696,S 5th St & Shelby Av,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.1676,-86.7622
3/25/2023 16:00,Property,20230179246,Rothwood Av & Priscilla Ct,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2518,-86.7034
3/25/2023 16:10,Property,20230178721,I40 E Ext Ramp & I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1496,-86.7729
3/25/2023 16:20,Property,20230178777,Mm 48 1 I 24,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.1743,-86.7706
3/25/2023 16:25,Property,20230178758,Mm 59 6 I 24,No Impaired Drivers,4 Vehicles,7 Persons,No Pedestrians,36.0433,-86.6558
3/25/2023 16:40,Injury,20230178747,I440 E Ent Ramp & I440 Ent Ramp,Driver Impaired,1 Vehicle,2 Persons,No Pedestrians,36.1182,-86.7746
3/25/2023 16:40,Property,20230179018,Haywood Ln & Hollis Hill Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0684,-86.7135
3/25/2023 16:55,Property,20230178765,Nolensville Pke & Porter House Dr,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.0237,-86.7127
3/25/2023 17:05,Property,20230178782,Bell Rd & Dodson Chapel Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1633,-86.6131
3/25/2023 17:18,Property,20230178796,Murfreesboro Pke & Bell Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0699,-86.634
3/25/2023 17:50,Property,20230178860,900 South Douglas Av,No Impaired Drivers,3 Vehicles,2 Persons,No Pedestrians,36.1302,-86.7839
3/25/2023 18:24,Property,20230178875,John A Merritt Blvd & 29th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.168,-86.8214
3/25/2023 18:37,Injury,20230178889,Mm 47 0 I 24,Driver Impaired,2 Vehicles,4 Persons,No Pedestrians,36.1878,-86.7761
3/25/2023 18:38,Property,20230178892,Briley Pkwye & Pennington Bend Rd,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.2353,-86.7114
3/25/2023 19:01,Property,20230178914,Ed Temple Blvd & Rosa L Parks Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.188,-86.8216
3/25/2023 19:35,Injury,20230178964,Haywood Ln & Ezell Rd,No Impaired Drivers,3 Vehicles,9 Persons,No Pedestrians,36.0697,-86.6946
3/25/2023 19:40,Injury,20230178942,Jefferson St & Dr D B Todd Jr Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1694,-86.8074
3/25/2023 19:40,Property,20230179828,Murfreesboro Pke & Ransom Pl,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0884,-86.6496
3/25/2023 19:46,Injury,20230178959,Nolensville Pke & Cotton Ln,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.0707,-86.7228
3/25/2023 19:50,Injury,20230178974,W Hillwood Dr & Brook Hollow Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1305,-86.8836
3/25/2023 20:00,Property,20230179166,Old Hickory Blvd & Dickerson Pke,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.2693,-86.7563
3/25/2023 20:11,Injury,20230178997,Old Hickory Blvdw & Head Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2642,-86.7344
3/25/2023 20:15,Property,20230179001,Ocala Dr & Tusculum Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0529,-86.6875
3/25/2023 20:16,Property,20230179137,Kings Ln & Pewitt Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2187,-86.8354
3/25/2023 20:24,Injury,20230179020,Jefferson St & 26th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1681,-86.8168
3/25/2023 20:28,Property,20230179131,Nolensville Pke & Thompson Ln,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1111,-86.7453
3/25/2023 20:40,Injury,20230179031,East Thompson Ln & Lawndale Dr,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.1259,-86.7127
3/25/2023 20:56,Injury,20230179051,Murfreesboro Pke & Hickory Woods Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0264,-86.5884
3/25/2023 20:58,Injury,20230179056,Dickerson Pke & Donald St,No Impaired Drivers,1 Vehicle,4 Persons,No Pedestrians,36.2113,-86.7653
3/25/2023 22:00,Property,20230179217,8171 Highway 100,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0442,-86.9577
3/25/2023 22:05,Property,20230179212,Bell Grimes Ln & Dickerson Pke,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2684,-86.7565
3/25/2023 22:20,Property,20230179433,Wedgewood Ave & Acklen Ave,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.1345,-86.7816
3/25/2023 22:30,Property,20230179203,Hamilton Church Rd & Murfreesboro Pke,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0648,-86.6285
3/25/2023 23:05,Property,20230179272,Pacifica Dr & Aloha Ct,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1918,-86.628
3/25/2023 23:36,Property,20230179315,Broadway & 11th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1573,-86.7857
3/26/2023 0:00,Injury,20230179659,Mcgavock Pke & Mcgavock Pke Wb Ent Ramp,Driver Impaired,1 Vehicle,1 Person,No Pedestrians,36.2169,-86.6935
3/26/2023 0:00,Property,20230179449,Elm Hill Pke & Fesslers Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1447,-86.744
3/26/2023 0:00,Property,20230179472,Luann Ct & Luann Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0727,-86.6205
3/26/2023 0:00,Property,20230179597,Mm 211 1 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1539,-86.7581
3/26/2023 0:00,Property,20230179685,123 Ewing Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2297,-86.7603
3/26/2023 0:00,Property,20230179979,Eisenhower Dr & Linbar Dr,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0851,-86.705
3/26/2023 0:00,Property,20230180260,Hamilton Church Rd & Ashby Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0611,-86.6325
3/26/2023 0:24,Injury,20230179407,Bell Rd & Anderson Rd,Driver Impaired,2 Vehicles,7 Persons,No Pedestrians,36.0747,-86.635
3/26/2023 1:15,Property,20230179551,Dellway Villa Rd & Dickerson Pke,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2131,-86.7619
3/26/2023 1:17,Property,20230179518,State Hwy 171 & Old Hickory Blvd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0359,-86.6112
3/26/2023 2:02,Injury,20230179531,3rd Avs & Broadway,No Impaired Drivers,1 Vehicle,1 Person,1 Pedestrian,36.1612,-86.7758
3/26/2023 2:14,Property,20230179604,2nd Avs & I40 W Ext Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1518,-86.7686
3/26/2023 2:40,Injury,20230179573,Dr D B Todd Jr Blvd & Jefferson St,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1695,-86.8066
3/26/2023 2:55,Injury,20230179619,S 17th St & N 17th St,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1766,-86.7397
3/26/2023 3:00,Property,20230179588,Mm 86 1 I 65,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1919,-86.7827
3/26/2023 4:15,Injury,20230179667,I40 E Ext Ramp & Briley Pkwy N Ent Ramp,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1553,-86.8576
3/26/2023 5:09,Injury,20230179695,Mm 57 8 I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0599,-86.6798
3/26/2023 5:32,Property,20230179702,Mm 58 3 I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0548,-86.6745
3/26/2023 5:35,Injury,20230179706,Nolensville Pke & Fairlane Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0631,-86.717
3/26/2023 5:53,Injury,20230179709,Old Hickory Blvdw & Donna Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2639,-86.7207
3/26/2023 5:55,Property,20230179765,Rockglade Run & Silverstream Pt,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0517,-86.6028
3/26/2023 6:38,Injury,20230179735,Mm 217 0 I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.141,-86.6589
3/26/2023 6:41,Injury,20230179731,I40 W Ext Ramp & I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1135,-86.9202
3/26/2023 9:55,Injury,20230179941,Conference Dr & Us Hwy 31e,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.3032,-86.6922
3/26/2023 11:53,Injury,20230180052,Mm 48 4 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1712,-86.7678
3/26/2023 12:27,Injury,20230180060,Mm 93 7 I 65,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.285,-86.7286
3/26/2023 12:45,Property,20230180167,Bridgeway Av & Robinson Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2674,-86.6688
3/26/2023 12:57,Property,20230180090,Korean Veterans Blvd & 5th Avs,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1567,-86.7757
3/26/2023 13:03,Injury,20230180097,Battery Ln & Lealand Ln,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0883,-86.7908
3/26/2023 13:05,Property,20230180289,Mm 207 8 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1702,-86.7976
3/26/2023 13:25,Injury,20230180127,Old Hickory Blvd & Burkitt Rd,No Impaired Drivers,3 Vehicles,5 Persons,No Pedestrians,36.0063,-86.6218
3/26/2023 13:28,Property,20230180131,Hillsboro Pke & Forest Place Cir,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0919,-86.8281
3/26/2023 14:30,Property,20230180191,Welshwood Dr & Corning Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0829,-86.7306
3/26/2023 14:32,Injury,20230180215,Mm 214 6 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1436,-86.7021
3/26/2023 15:00,Property,20230180258,Nolensville Pke & Harding Pl,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.079,-86.7262
3/26/2023 15:09,Injury,20230180214,W Trinity Ln & Scruggs Ln,No Impaired Drivers,4 Vehicles,2 Persons,No Pedestrians,36.207,-86.7823
3/26/2023 15:09,Injury,20230180313,W Trinity Ln & Scruggs Ln,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.207,-86.7823
3/26/2023 15:25,Property,20230180248,Annex Av & Premier Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1415,-86.8843
3/26/2023 15:46,Property,20230180262,Lake Park Dr & Mavert Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1053,-86.7257
3/26/2023 16:00,Property,20230180350,Mm 48 7 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1692,-86.7663
3/26/2023 16:23,Property,20230180328,Travelers Inn Dr & Harding Pl,Driver Impaired,2 Vehicles,2 Persons,No Pedestrians,36.0849,-86.7034
3/26/2023 17:03,Property,20230180442,10th Avn & Coffee St,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.183,-86.8041
3/26/2023 17:09,Property,20230180390,Harding Pl & Largo Dr,No Impaired Drivers,2 Vehicles,9 Persons,No Pedestrians,36.0833,-86.7085
3/26/2023 17:20,Injury,20230180408,Broadmoor Dr & Lemont Dr,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.2303,-86.7438
3/26/2023 17:40,Property,20230180517,Charlotte Pke & Midland Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1499,-86.8589
3/26/2023 18:10,Injury,20230180510,I65 S Ext Ramp & I 65,No Impaired Drivers,1 Vehicle,5 Persons,No Pedestrians,36.2433,-86.7498
3/26/2023 18:24,Injury,20230180495,Montrose Av & 12th Avs,No Impaired Drivers,1 Vehicle,4 Persons,1 Pedestrian,36.1236,-86.7896
3/26/2023 18:33,Injury,20230180963,Kinwood Dr & Creekview Dr,No Impaired Drivers,2 Vehicles,8 Persons,No Pedestrians,36.0732,-86.625
3/26/2023 19:07,Injury,20230180549,Faircloth Ln & Old Murfreesboro Pke,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1036,-86.6665
3/26/2023 20:09,Injury,20230180606,I24 E Ext Ramp & I 24,Driver Impaired,2 Vehicles,2 Persons,No Pedestrians,36.166,-86.7646
3/26/2023 20:10,Injury,20230180612,1000 Century Farms Pkwy,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.0365,-86.6531
3/26/2023 20:13,Property,20230180611,West End Av & 29th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1446,-86.8131
3/26/2023 20:15,Property,20230180654,Mm 51 2 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.137,-86.7273
3/26/2023 20:27,Injury,20230180624,W Trinity Ln & Day St,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2071,-86.8022
3/26/2023 20:37,Property,20230180645,2nd Avs & I40 W Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1518,-86.7686
3/26/2023 20:40,Property,20230180670,Mm 86 8 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1991,-86.7765
3/26/2023 21:18,Injury,20230180673,W Nocturne Dr & E Nocturne Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2115,-86.7976
3/26/2023 21:25,Injury,20230180683,Hamilton Church Rd & Hobson Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0586,-86.5978
3/26/2023 21:30,Property,20230180694,Mm 89 3 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2339,-86.7671
3/26/2023 21:55,Injury,20230180738,Mm 212 4 I 40,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.144,-86.7384
3/26/2023 22:24,Property,20230180809,Church St & 3rd Avn,Driver Impaired,3 Vehicles,2 Persons,No Pedestrians,36.1641,-86.7779
3/26/2023 22:30,Property,20230180810,Grizzard Av & Dickerson Pke,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2083,-86.7676
3/26/2023 23:52,Property,20230180952,Plus Park Blvd & I24 W Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1298,-86.7254
3/27/2023 0:00,Injury,20230181585,Charlotte Pke & White Bridge Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1502,-86.858
3/27/2023 0:00,Property,20230181052,Wallace Rd & Brookridge Trl,No Impaired Drivers,3 Vehicles,2 Persons,No Pedestrians,36.078,-86.7234
3/27/2023 0:00,Property,20230182183,State Hwy 254 & Eagle View Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0521,-86.645
3/27/2023 0:00,Property,20230182226,Country Wood Cir & Stewarts Ferry Pkwy,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1588,-86.6308
3/27/2023 0:00,Property,20230182362,5100 Mt View Rd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0546,-86.659
3/27/2023 0:01,Injury,20230180954,Anderson Rd & Creekview Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.074,-86.6249
3/27/2023 1:32,Property,20230181050,16th Ave N & Century St,Driver Impaired,4 Vehicles,4 Persons,No Pedestrians,36.1787,-86.8084
3/27/2023 1:42,Property,20230181058,Mm 214 4 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.143,-86.7057
3/27/2023 5:15,Injury,20230181237,Briley Pkwy S Ext Ramp & Briley Pkwyn,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1329,-86.6965
3/27/2023 5:19,Injury,20230181253,Briley Pkwy S Ext Ramp & Briley Pkwyn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1329,-86.6965
3/27/2023 7:10,Property,20230181353,Briley Pkwyw & Briley Pkwy W Ent Ramp,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.2414,-86.7569
3/27/2023 8:01,Property,20230181482,Old Hickory Blvd & Brick Church Pke,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.2797,-86.7821
3/27/2023 9:00,Property,20230181596,21st Avs & Belcourt Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1366,-86.8009
3/27/2023 9:19,Property,20230181618,Foster Av & Whitsett Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1152,-86.7436
3/27/2023 9:29,Property,20230181632,Charlotte Pke & Orlando Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1504,-86.8569
3/27/2023 10:45,Property,20230181998,12th Avs & Sweetbriar Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1241,-86.7897
3/27/2023 12:09,Property,20230181906,Andrew Jackson Pkwy & Tyler Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1974,-86.6086
3/27/2023 12:19,Injury,20230181819,Harding Pl & Sidco Dr,Driver Impaired,3 Vehicles,4 Persons,No Pedestrians,36.0821,-86.7617
3/27/2023 12:40,Property,20230181853,17th Avs & West End Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1538,-86.7944
3/27/2023 13:39,Property,20230181919,Harding Pl & Sidco Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.082,-86.7614
3/27/2023 13:40,Injury,20230181980,I24 W Ext Ramp & I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1087,-86.7202
3/27/2023 13:50,Injury,20230181951,River Road Pke & Indian Creek Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1393,-86.9549
3/27/2023 14:12,Property,20230181956,Old Hickory Blvd & Andrew Jackson Pkwy,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1837,-86.6107
3/27/2023 14:30,Property,20230181973,Brick Church Pke & Dennis Dr,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.2121,-86.7788
3/27/2023 14:58,Property,20230182054,One Mile Pkwy & Gallatin Pken,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2794,-86.7088
3/27/2023 15:40,Injury,20230182056,Bell Rd & Stewarts Ferry Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1523,-86.6249
3/27/2023 15:42,Property,20230182155,Royal Pkwy & Claridge Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1461,-86.6677
3/27/2023 15:48,Injury,20230182293,Bell Rd & Priest Woods Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1275,-86.6296
3/27/2023 15:52,Property,20230182290,Faulkner Dr & Willow Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0774,-86.7115
3/27/2023 16:00,Property,20230185275,Brightwood Av & Gale Ln,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.1187,-86.7999
3/27/2023 16:02,Property,20230182294,Primrose Av & Brightwood Av,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.1203,-86.7983
3/27/2023 16:13,Property,20230182121,Gallatin Pke & Solley Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2307,-86.725
3/27/2023 17:08,Injury,20230182195,Murfreesboro Pke & Smith Springs Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0962,-86.6556
3/27/2023 17:14,Injury,20230182206,I440 E Ext Ramp & I 440,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1218,-86.7535
3/27/2023 17:15,Property,20230182586,Nolensville Pke & Wallace Rd,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0774,-86.7257
3/27/2023 17:47,Property,20230182365,Mm 220 0 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1647,-86.6151
3/27/2023 18:10,Injury,20230182288,Murfreesboro Pke & Rural Hill Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0747,-86.6389
3/27/2023 18:24,Property,20230182356,Harding Pke & White Bridge Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1254,-86.8471
3/27/2023 19:24,Property,20230182397,Cameron St & 3rd Avs,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1481,-86.7675
3/27/2023 19:30,Property,20230182504,Moormans Arm Rd & Boatner Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2152,-86.8164
3/27/2023 19:50,Injury,20230182419,Fellowship Ln & Pitts Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2381,-86.6303
3/27/2023 20:08,Property,20230182551,I24 E Ent Ramp & I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.17,-86.7681
3/27/2023 20:18,Property,20230182531,6836 Charlotte Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1324,-86.894
3/27/2023 21:20,Property,20230182517,I65 S Ent Ramp & I65 S Ext Ramp,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.0372,-86.7849
3/27/2023 22:00,Property,20230182569,Firestone Pkwy & Old Hickory Blvd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0167,-86.6185
3/27/2023 23:00,Property,20230182721,I440 E Ext Ramp & I 440,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1217,-86.7506
3/27/2023 23:40,Property,20230182723,14th Avn & Church St,Driver Impaired,1 Vehicle,1 Person,No Pedestrians,36.1579,-86.7916
3/28/2023 0:00,Injury,20230183059,Mm 219 6 I 40,No Impaired Drivers,4 Vehicles,4 Persons,No Pedestrians,36.1613,-86.6206
3/28/2023 0:00,Injury,20230184137,Eastland Av & Gallatin Av,No Impaired Drivers,1 Vehicle,4 Persons,No Pedestrians,36.1838,-86.7484
3/28/2023 0:00,Property,20230183077,Neelys Bend Rd & Randy Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2521,-86.6933
3/28/2023 0:00,Property,20230183168,800 W Trinity Ln,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2071,-86.798
3/28/2023 0:00,Property,20230183692,Mm 211 9 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1483,-86.7453
3/28/2023 0:00,Property,20230183834,Barnes Rd & Sugar Magnolia Ln,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0251,-86.6892
3/28/2023 1:20,Property,20230182864,Harding Pke & Highway 100,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0999,-86.8713
3/28/2023 2:20,Property,20230182905,Mm 49 2 I 24,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1632,-86.762
3/28/2023 2:41,Injury,20230182912,Lebanon Pke & Donelson Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1677,-86.6636
3/28/2023 6:43,Injury,20230183078,Mm 59 7 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0426,-86.6541
3/28/2023 6:45,Injury,20230183074,Mm 204 8 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1538,-86.841
3/28/2023 6:55,Injury,20230183091,Mm 59 2 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0469,-86.6614
3/28/2023 7:06,Property,20230183099,Mm 219 6 I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1612,-86.6207
3/28/2023 7:45,Property,20230183179,Briarville Rd & Lewis Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2437,-86.7364
